Date,Close,Tickers
7/29/16,14.49,BAC
8/1/16,14.33,BAC
8/2/16,14.13,BAC
8/3/16,14.48,BAC
8/4/16,14.48,BAC
8/5/16,15.05,BAC
8/8/16,15.13,BAC
8/9/16,15.19,BAC
8/10/16,14.81,BAC
8/11/16,14.88,BAC
8/12/16,14.91,BAC
8/15/16,15.02,BAC
8/16/16,15.17,BAC
8/17/16,15.15,BAC
8/18/16,15.16,BAC
8/19/16,15.22,BAC
8/22/16,15.18,BAC
8/23/16,15.35,BAC
8/24/16,15.4,BAC
8/25/16,15.53,BAC
8/26/16,15.79,BAC
8/29/16,15.84,BAC
8/30/16,16.190001000000002,BAC
8/31/16,16.139999,BAC
9/1/16,15.98,BAC
9/2/16,16.0,BAC
9/6/16,15.78,BAC
9/7/16,15.7,BAC
9/8/16,15.86,BAC
9/9/16,15.74,BAC
9/12/16,15.9,BAC
9/13/16,15.72,BAC
9/14/16,15.63,BAC
9/15/16,15.67,BAC
9/16/16,15.49,BAC
9/19/16,15.59,BAC
9/20/16,15.6,BAC
9/21/16,15.65,BAC
9/22/16,15.6,BAC
9/23/16,15.52,BAC
9/26/16,15.09,BAC
9/27/16,15.29,BAC
9/28/16,15.38,BAC
9/29/16,15.16,BAC
9/30/16,15.65,BAC
10/3/16,15.63,BAC
10/4/16,15.8,BAC
10/5/16,16.110001,BAC
10/6/16,16.219998999999998,BAC
10/7/16,16.129998999999998,BAC
10/10/16,16.299999,BAC
10/11/16,16.110001,BAC
10/12/16,16.030001000000002,BAC
10/13/16,15.83,BAC
10/14/16,16.0,BAC
10/17/16,16.049999,BAC
10/18/16,16.26,BAC
10/19/16,16.469998999999998,BAC
10/20/16,16.559998999999998,BAC
10/21/16,16.67,BAC
10/24/16,16.77,BAC
10/25/16,16.719998999999998,BAC
10/26/16,16.870001000000002,BAC
10/27/16,16.91,BAC
10/28/16,16.68,BAC
10/31/16,16.5,BAC
11/1/16,16.610001,BAC
11/2/16,16.48,BAC
11/3/16,16.48,BAC
11/4/16,16.549999,BAC
11/7/16,17.01,BAC
11/8/16,17.0,BAC
11/9/16,17.969998999999998,BAC
11/10/16,18.76,BAC
11/11/16,19.02,BAC
11/14/16,20.08,BAC
11/15/16,20.16,BAC
11/16/16,19.75,BAC
11/17/16,20.08,BAC
11/18/16,20.0,BAC
11/21/16,20.33,BAC
11/22/16,20.299999,BAC
11/23/16,20.559998999999998,BAC
11/25/16,20.860001,BAC
11/28/16,20.299999,BAC
11/29/16,20.290001,BAC
11/30/16,21.120001000000002,BAC
12/1/16,21.5,BAC
12/2/16,21.23,BAC
12/5/16,21.84,BAC
12/6/16,22.16,BAC
12/7/16,22.57,BAC
12/8/16,22.950001,BAC
12/9/16,23.09,BAC
12/12/16,22.610001,BAC
12/13/16,22.610001,BAC
12/14/16,22.67,BAC
12/15/16,23.16,BAC
12/16/16,22.66,BAC
12/19/16,22.48,BAC
12/20/16,22.709999,BAC
12/21/16,22.629998999999998,BAC
12/22/16,22.540001,BAC
12/23/16,22.6,BAC
12/27/16,22.610001,BAC
12/28/16,22.33,BAC
12/29/16,22.0,BAC
12/30/16,22.1,BAC
1/3/17,22.530001000000002,BAC
1/4/17,22.950001,BAC
1/5/17,22.68,BAC
1/6/17,22.68,BAC
1/9/17,22.549999,BAC
1/10/17,22.940001000000002,BAC
1/11/17,23.07,BAC
1/12/17,22.92,BAC
1/13/17,23.01,BAC
1/17/17,22.049999,BAC
1/18/17,22.629998999999998,BAC
1/19/17,22.530001000000002,BAC
1/20/17,22.639999,BAC
1/23/17,22.559998999999998,BAC
1/24/17,22.950001,BAC
1/25/17,23.370001000000002,BAC
1/26/17,23.440001000000002,BAC
1/27/17,23.360001,BAC
1/30/17,22.950001,BAC
1/31/17,22.639999,BAC
2/1/17,22.889999,BAC
2/2/17,22.719998999999998,BAC
2/3/17,23.290001,BAC
2/6/17,23.120001000000002,BAC
2/7/17,22.9,BAC
2/8/17,22.67,BAC
2/9/17,23.120001000000002,BAC
2/10/17,23.08,BAC
2/13/17,23.4,BAC
2/14/17,24.059998999999998,BAC
2/15/17,24.58,BAC
2/16/17,24.58,BAC
2/17/17,24.52,BAC
2/21/17,24.780001000000002,BAC
2/22/17,24.790001,BAC
2/23/17,24.58,BAC
2/24/17,24.23,BAC
2/27/17,24.57,BAC
2/28/17,24.68,BAC
3/1/17,25.5,BAC
3/2/17,25.23,BAC
3/3/17,25.440001000000002,BAC
3/6/17,25.25,BAC
3/7/17,25.209999,BAC
3/8/17,25.26,BAC
3/9/17,25.35,BAC
3/10/17,25.309998999999998,BAC
3/13/17,25.299999,BAC
3/14/17,25.32,BAC
3/15/17,25.18,BAC
3/16/17,25.219998999999998,BAC
3/17/17,24.860001,BAC
3/20/17,24.440001000000002,BAC
3/21/17,23.02,BAC
3/22/17,22.940001000000002,BAC
3/23/17,23.07,BAC
3/24/17,23.120001000000002,BAC
3/27/17,23.030001000000002,BAC
3/28/17,23.48,BAC
3/29/17,23.35,BAC
3/30/17,23.870001000000002,BAC
3/31/17,23.59,BAC
3/2/15,16.57,F
3/3/15,16.17,F
3/4/15,16.030001000000002,F
3/5/15,16.110001,F
3/6/15,15.93,F
3/9/15,16.030001000000002,F
3/10/15,15.72,F
3/11/15,15.75,F
3/12/15,16.17,F
3/13/15,16.200001,F
3/16/15,16.49,F
3/17/15,16.389999,F
3/18/15,16.459999,F
3/19/15,16.34,F
3/20/15,16.48,F
3/23/15,16.57,F
3/24/15,16.559998999999998,F
3/25/15,16.18,F
3/26/15,16.01,F
3/27/15,15.98,F
3/30/15,16.16,F
3/31/15,16.139999,F
4/1/15,15.91,F
4/2/15,16.030001000000002,F
4/6/15,16.0,F
4/7/15,15.9,F
4/8/15,15.98,F
4/9/15,15.95,F
4/10/15,16.030001000000002,F
4/13/15,15.87,F
4/14/15,15.97,F
4/15/15,16.07,F
4/16/15,15.94,F
4/17/15,15.76,F
4/20/15,15.91,F
4/21/15,15.82,F
4/22/15,15.91,F
4/23/15,15.76,F
4/24/15,15.77,F
4/27/15,15.9,F
4/28/15,16.059998999999998,F
4/29/15,16.02,F
4/30/15,15.8,F
5/1/15,15.81,F
5/4/15,15.78,F
5/5/15,15.53,F
5/6/15,15.48,F
5/7/15,15.51,F
5/8/15,15.67,F
5/11/15,15.65,F
5/12/15,15.56,F
5/13/15,15.41,F
5/14/15,15.27,F
5/15/15,15.48,F
5/18/15,15.58,F
5/19/15,15.5,F
5/20/15,15.3,F
5/21/15,15.51,F
5/22/15,15.27,F
5/26/15,15.19,F
5/27/15,15.32,F
5/28/15,15.29,F
5/29/15,15.17,F
6/1/15,15.36,F
6/2/15,15.26,F
6/3/15,15.2,F
6/4/15,15.05,F
6/5/15,14.78,F
6/8/15,14.9,F
6/9/15,14.88,F
6/10/15,15.03,F
6/11/15,15.28,F
6/12/15,15.23,F
6/15/15,15.05,F
6/16/15,15.0,F
6/17/15,15.02,F
6/18/15,15.14,F
6/19/15,15.11,F
6/22/15,15.13,F
6/23/15,15.29,F
6/24/15,15.5,F
6/25/15,15.44,F
6/26/15,15.4,F
6/29/15,15.02,F
6/30/15,15.01,F
7/1/15,14.99,F
7/2/15,14.87,F
7/6/15,14.79,F
7/7/15,14.85,F
7/8/15,14.37,F
7/9/15,14.33,F
7/10/15,14.48,F
7/13/15,14.64,F
7/14/15,14.81,F
7/15/15,14.75,F
7/16/15,14.57,F
7/17/15,14.69,F
7/20/15,14.57,F
7/21/15,14.51,F
7/22/15,14.42,F
7/23/15,14.61,F
7/24/15,14.39,F
7/27/15,14.55,F
7/28/15,14.83,F
7/29/15,15.21,F
7/30/15,15.1,F
7/31/15,14.83,F
8/3/15,14.94,F
8/4/15,14.91,F
8/5/15,14.8,F
8/6/15,14.83,F
8/7/15,14.8,F
8/10/15,14.99,F
8/11/15,14.7,F
8/12/15,14.68,F
8/13/15,14.71,F
8/14/15,14.78,F
8/17/15,14.68,F
8/18/15,14.83,F
8/19/15,14.77,F
8/20/15,14.43,F
8/21/15,13.86,F
8/24/15,13.19,F
8/25/15,12.9,F
8/26/15,13.21,F
8/27/15,13.56,F
8/28/15,13.74,F
8/31/15,13.87,F
9/1/15,13.72,F
9/2/15,13.87,F
9/3/15,13.84,F
9/4/15,13.56,F
9/8/15,13.67,F
9/9/15,13.53,F
9/10/15,13.73,F
9/11/15,13.71,F
9/14/15,13.78,F
9/15/15,14.31,F
9/16/15,14.64,F
9/17/15,14.6,F
9/18/15,14.28,F
9/21/15,14.32,F
9/22/15,13.92,F
9/23/15,13.68,F
9/24/15,13.65,F
9/25/15,13.53,F
9/28/15,13.12,F
9/29/15,13.15,F
9/30/15,13.57,F
10/1/15,13.67,F
10/2/15,13.99,F
10/5/15,14.19,F
10/6/15,14.31,F
10/7/15,14.75,F
10/8/15,14.99,F
10/9/15,14.97,F
10/12/15,14.98,F
10/13/15,14.94,F
10/14/15,15.01,F
10/15/15,15.22,F
10/16/15,15.28,F
10/19/15,15.36,F
10/20/15,15.38,F
10/21/15,15.41,F
10/22/15,15.58,F
10/23/15,15.67,F
10/26/15,15.68,F
10/27/15,14.89,F
10/28/15,14.97,F
10/29/15,14.73,F
10/30/15,14.81,F
11/2/15,14.75,F
11/3/15,14.81,F
11/4/15,14.65,F
11/5/15,14.57,F
11/6/15,14.52,F
11/9/15,14.33,F
11/10/15,14.28,F
11/11/15,14.31,F
11/12/15,14.04,F
11/13/15,13.92,F
11/16/15,14.04,F
11/17/15,14.15,F
11/18/15,14.46,F
11/19/15,14.57,F
11/20/15,14.6,F
11/23/15,14.55,F
11/24/15,14.55,F
11/25/15,14.55,F
11/27/15,14.53,F
11/30/15,14.33,F
12/1/15,14.56,F
12/2/15,14.26,F
12/3/15,13.98,F
12/4/15,14.2,F
12/7/15,14.12,F
12/8/15,13.97,F
12/9/15,13.89,F
12/10/15,13.96,F
12/11/15,13.64,F
12/14/15,13.62,F
12/15/15,13.87,F
12/16/15,14.36,F
12/17/15,13.98,F
12/18/15,13.8,F
12/21/15,13.73,F
12/22/15,14.2,F
12/23/15,14.36,F
12/24/15,14.31,F
12/28/15,14.18,F
12/29/15,14.23,F
12/30/15,14.17,F
12/31/15,14.09,F
1/4/16,13.97,F
1/5/16,13.72,F
1/6/16,13.11,F
1/7/16,12.7,F
1/8/16,12.54,F
1/11/16,12.77,F
1/12/16,12.85,F
1/13/16,12.2,F
1/14/16,12.19,F
1/15/16,11.97,F
1/19/16,11.95,F
1/20/16,11.9,F
1/21/16,12.01,F
1/22/16,12.14,F
1/25/16,11.98,F
1/26/16,12.26,F
1/27/16,11.85,F
1/28/16,11.71,F
1/29/16,11.94,F
2/1/16,12.07,F
2/2/16,11.51,F
2/3/16,11.46,F
2/4/16,11.53,F
2/5/16,11.45,F
2/8/16,11.59,F
2/9/16,11.35,F
2/10/16,11.34,F
2/11/16,11.17,F
2/12/16,11.55,F
2/16/16,11.87,F
2/17/16,12.27,F
2/18/16,12.26,F
2/19/16,12.1,F
2/22/16,12.56,F
2/23/16,12.42,F
2/24/16,12.08,F
2/25/16,12.39,F
2/26/16,12.47,F
2/29/16,12.51,F
3/1/16,13.09,F
3/2/16,13.22,F
3/3/16,13.54,F
3/4/16,13.59,F
3/7/16,13.62,F
3/8/16,13.23,F
3/9/16,13.19,F
3/10/16,13.15,F
3/11/16,13.29,F
3/14/16,13.27,F
3/15/16,13.23,F
3/16/16,13.5,F
3/17/16,13.47,F
3/18/16,13.64,F
3/21/16,13.66,F
3/22/16,13.59,F
3/23/16,13.26,F
3/24/16,13.06,F
3/28/16,13.09,F
3/29/16,13.2,F
3/30/16,13.35,F
3/31/16,13.5,F
4/1/16,13.1,F
4/4/16,12.8,F
4/5/16,12.77,F
4/6/16,12.82,F
4/7/16,12.52,F
4/8/16,12.55,F
4/11/16,12.66,F
4/12/16,12.81,F
4/13/16,13.06,F
4/14/16,13.09,F
4/15/16,12.94,F
4/18/16,13.25,F
4/19/16,13.44,F
4/20/16,13.64,F
4/21/16,13.65,F
4/22/16,13.61,F
4/25/16,13.58,F
4/26/16,13.75,F
4/27/16,13.66,F
4/28/16,14.09,F
4/29/16,13.56,F
5/2/16,13.62,F
5/3/16,13.43,F
5/4/16,13.31,F
5/5/16,13.32,F
5/6/16,13.44,F
5/9/16,13.32,F
5/10/16,13.49,F
5/11/16,13.32,F
5/12/16,13.35,F
5/13/16,13.22,F
5/16/16,13.32,F
5/17/16,13.14,F
5/18/16,13.16,F
5/19/16,13.09,F
5/20/16,13.19,F
5/23/16,13.13,F
5/24/16,13.29,F
5/25/16,13.52,F
5/26/16,13.46,F
5/27/16,13.45,F
5/31/16,13.49,F
6/1/16,13.11,F
6/2/16,13.21,F
6/3/16,13.04,F
6/6/16,13.18,F
6/7/16,13.38,F
6/8/16,13.36,F
6/9/16,13.26,F
6/10/16,13.1,F
6/13/16,12.98,F
6/14/16,12.84,F
6/15/16,13.01,F
6/16/16,13.12,F
6/17/16,13.26,F
6/20/16,13.42,F
6/21/16,13.22,F
6/22/16,13.18,F
6/23/16,13.4,F
6/24/16,12.52,F
6/27/16,12.16,F
6/28/16,12.39,F
6/29/16,12.55,F
6/30/16,12.57,F
7/1/16,12.72,F
7/5/16,12.4,F
7/6/16,12.57,F
7/7/16,12.75,F
7/8/16,13.09,F
7/11/16,13.27,F
7/12/16,13.45,F
7/13/16,13.48,F
7/14/16,13.59,F
7/15/16,13.57,F
7/18/16,13.65,F
7/19/16,13.65,F
7/20/16,13.74,F
7/21/16,13.92,F
7/22/16,13.84,F
7/25/16,13.83,F
7/26/16,13.86,F
7/27/16,13.84,F
7/28/16,12.71,F
7/29/16,12.66,F
8/1/16,12.48,F
8/2/16,11.94,F
8/3/16,12.13,F
8/4/16,12.08,F
8/5/16,12.19,F
8/8/16,12.18,F
8/9/16,12.31,F
8/10/16,12.25,F
8/11/16,12.31,F
8/12/16,12.33,F
8/15/16,12.43,F
8/16/16,12.34,F
8/17/16,12.39,F
8/18/16,12.33,F
8/19/16,12.39,F
8/22/16,12.36,F
8/23/16,12.42,F
8/24/16,12.3,F
8/25/16,12.47,F
8/26/16,12.38,F
8/29/16,12.47,F
8/30/16,12.55,F
8/31/16,12.6,F
9/1/16,12.44,F
9/2/16,12.5,F
9/6/16,12.67,F
9/7/16,12.7,F
9/8/16,12.73,F
9/9/16,12.38,F
9/12/16,12.7,F
9/13/16,12.38,F
9/14/16,12.14,F
9/15/16,12.11,F
9/16/16,12.11,F
9/19/16,12.11,F
9/20/16,12.0,F
9/21/16,12.09,F
9/22/16,12.18,F
9/23/16,12.17,F
9/26/16,12.01,F
9/27/16,11.98,F
9/28/16,12.09,F
9/29/16,11.97,F
9/30/16,12.07,F
10/3/16,12.1,F
10/4/16,12.2,F
10/5/16,12.48,F
10/6/16,12.39,F
10/7/16,12.29,F
10/10/16,12.12,F
10/11/16,11.99,F
10/12/16,11.96,F
10/13/16,11.91,F
10/14/16,11.91,F
10/17/16,11.88,F
10/18/16,11.89,F
10/19/16,12.01,F
10/20/16,11.97,F
10/21/16,12.02,F
10/24/16,12.19,F
10/25/16,11.85,F
10/26/16,11.88,F
10/27/16,11.74,F
10/28/16,11.72,F
10/31/16,11.74,F
11/1/16,11.61,F
11/2/16,11.4,F
11/3/16,11.35,F
11/4/16,11.34,F
11/7/16,11.58,F
11/8/16,11.48,F
11/9/16,11.58,F
11/10/16,11.94,F
11/11/16,12.28,F
11/14/16,12.06,F
11/15/16,12.04,F
11/16/16,12.0,F
11/17/16,11.87,F
11/18/16,11.76,F
11/21/16,11.79,F
11/22/16,11.89,F
11/23/16,11.9,F
11/25/16,12.04,F
11/28/16,11.92,F
11/29/16,11.92,F
11/30/16,11.96,F
12/1/16,12.43,F
12/2/16,12.24,F
12/5/16,12.44,F
12/6/16,12.56,F
12/7/16,13.06,F
12/8/16,13.03,F
12/9/16,13.17,F
12/12/16,12.82,F
12/13/16,12.77,F
12/14/16,12.53,F
12/15/16,12.58,F
12/16/16,12.63,F
12/19/16,12.66,F
12/20/16,12.78,F
12/21/16,12.64,F
12/22/16,12.4,F
12/23/16,12.46,F
12/27/16,12.39,F
12/28/16,12.25,F
12/29/16,12.23,F
12/30/16,12.13,F
1/3/17,12.59,F
1/4/17,13.17,F
1/5/17,12.77,F
1/6/17,12.76,F
1/9/17,12.63,F
1/10/17,12.85,F
1/11/17,12.67,F
1/12/17,12.59,F
1/13/17,12.63,F
1/17/17,12.61,F
1/18/17,12.41,F
1/19/17,12.43,F
1/20/17,12.36,F
1/23/17,12.31,F
1/24/17,12.61,F
1/25/17,12.79,F
1/26/17,12.37,F
1/27/17,12.49,F
1/30/17,12.37,F
1/31/17,12.36,F
2/1/17,12.32,F
2/2/17,12.28,F
2/3/17,12.56,F
2/6/17,12.52,F
2/7/17,12.34,F
2/8/17,12.38,F
2/9/17,12.38,F
2/10/17,12.51,F
2/13/17,12.56,F
2/14/17,12.65,F
2/15/17,12.63,F
2/16/17,12.54,F
2/17/17,12.58,F
2/21/17,12.69,F
2/22/17,12.67,F
2/23/17,12.56,F
2/24/17,12.47,F
2/27/17,12.66,F
2/28/17,12.53,F
3/1/17,12.69,F
3/2/17,12.66,F
3/3/17,12.65,F
3/6/17,12.52,F
3/7/17,12.46,F
3/8/17,12.53,F
3/9/17,12.5,F
3/10/17,12.53,F
3/13/17,12.54,F
3/14/17,12.55,F
3/15/17,12.65,F
3/16/17,12.7,F
3/17/17,12.48,F
3/20/17,12.28,F
3/21/17,11.72,F
3/22/17,11.77,F
3/23/17,11.67,F
3/24/17,11.62,F
3/27/17,11.46,F
3/28/17,11.65,F
3/29/17,11.68,F
3/30/17,11.68,F
3/31/17,11.64,F
3/2/15,79.75,FB
3/3/15,79.599998,FB
3/4/15,80.900002,FB
3/5/15,81.209999,FB
3/6/15,80.010002,FB
3/9/15,79.440002,FB
3/10/15,77.550003,FB
3/11/15,77.57,FB
3/12/15,78.93,FB
3/13/15,78.050003,FB
3/16/15,78.07,FB
3/17/15,79.360001,FB
3/18/15,80.910004,FB
3/19/15,82.75,FB
3/20/15,83.800003,FB
3/23/15,84.43,FB
3/24/15,85.309998,FB
3/25/15,82.91999799999999,FB
3/26/15,83.010002,FB
3/27/15,83.300003,FB
3/30/15,83.199997,FB
3/31/15,82.220001,FB
4/1/15,81.66999799999999,FB
4/2/15,81.559998,FB
4/6/15,82.440002,FB
4/7/15,82.32,FB
4/8/15,82.279999,FB
4/9/15,82.16999799999999,FB
4/10/15,82.040001,FB
4/13/15,83.010002,FB
4/14/15,83.519997,FB
4/15/15,82.709999,FB
4/16/15,82.309998,FB
4/17/15,80.779999,FB
4/20/15,83.089996,FB
4/21/15,83.620003,FB
4/22/15,84.629997,FB
4/23/15,82.410004,FB
4/24/15,81.529999,FB
4/27/15,81.910004,FB
4/28/15,80.68,FB
4/29/15,80.470001,FB
4/30/15,78.769997,FB
5/1/15,78.989998,FB
5/4/15,78.809998,FB
5/5/15,77.559998,FB
5/6/15,78.099998,FB
5/7/15,78.43,FB
5/8/15,78.510002,FB
5/11/15,78.010002,FB
5/12/15,77.459999,FB
5/13/15,78.440002,FB
5/14/15,81.370003,FB
5/15/15,80.41999799999999,FB
5/18/15,80.879997,FB
5/19/15,80.629997,FB
5/20/15,80.550003,FB
5/21/15,80.480003,FB
5/22/15,80.540001,FB
5/26/15,79.33000200000001,FB
5/27/15,80.550003,FB
5/28/15,80.150002,FB
5/29/15,79.190002,FB
6/1/15,80.290001,FB
6/2/15,80.440002,FB
6/3/15,82.440002,FB
6/4/15,82.050003,FB
6/5/15,82.139999,FB
6/8/15,80.66999799999999,FB
6/9/15,80.66999799999999,FB
6/10/15,82.160004,FB
6/11/15,81.83000200000001,FB
6/12/15,81.529999,FB
6/15/15,80.709999,FB
6/16/15,81.059998,FB
6/17/15,81.790001,FB
6/18/15,82.910004,FB
6/19/15,82.510002,FB
6/22/15,84.739998,FB
6/23/15,87.879997,FB
6/24/15,88.860001,FB
6/25/15,87.980003,FB
6/26/15,88.010002,FB
6/29/15,85.800003,FB
6/30/15,85.769997,FB
7/1/15,86.910004,FB
7/2/15,87.290001,FB
7/6/15,87.550003,FB
7/7/15,87.220001,FB
7/8/15,85.650002,FB
7/9/15,85.879997,FB
7/10/15,87.949997,FB
7/13/15,90.099998,FB
7/14/15,89.68,FB
7/15/15,89.760002,FB
7/16/15,90.849998,FB
7/17/15,94.970001,FB
7/20/15,97.910004,FB
7/21/15,98.389999,FB
7/22/15,97.040001,FB
7/23/15,95.440002,FB
7/24/15,96.949997,FB
7/27/15,94.16999799999999,FB
7/28/15,95.290001,FB
7/29/15,96.989998,FB
7/30/15,95.209999,FB
7/31/15,94.010002,FB
8/3/15,94.139999,FB
8/4/15,94.059998,FB
8/5/15,96.440002,FB
8/6/15,95.120003,FB
8/7/15,94.300003,FB
8/10/15,94.150002,FB
8/11/15,93.620003,FB
8/12/15,94.190002,FB
8/13/15,93.43,FB
8/14/15,94.41999799999999,FB
8/17/15,93.93,FB
8/18/15,95.16999799999999,FB
8/19/15,95.309998,FB
8/20/15,90.559998,FB
8/21/15,86.059998,FB
8/24/15,82.089996,FB
8/25/15,83.0,FB
8/26/15,87.190002,FB
8/27/15,89.730003,FB
8/28/15,91.010002,FB
8/31/15,89.43,FB
9/1/15,87.230003,FB
9/2/15,89.889999,FB
9/3/15,88.150002,FB
9/4/15,88.260002,FB
9/8/15,89.529999,FB
9/9/15,90.440002,FB
9/10/15,91.980003,FB
9/11/15,92.050003,FB
9/14/15,92.309998,FB
9/15/15,92.900002,FB
9/16/15,93.449997,FB
9/17/15,94.339996,FB
9/18/15,94.400002,FB
9/21/15,95.550003,FB
9/22/15,92.959999,FB
9/23/15,93.970001,FB
9/24/15,94.410004,FB
9/25/15,92.769997,FB
9/28/15,89.209999,FB
9/29/15,86.66999799999999,FB
9/30/15,89.900002,FB
10/1/15,90.949997,FB
10/2/15,92.07,FB
10/5/15,94.010002,FB
10/6/15,92.800003,FB
10/7/15,92.400002,FB
10/8/15,92.470001,FB
10/9/15,93.239998,FB
10/12/15,94.260002,FB
10/13/15,94.120003,FB
10/14/15,94.07,FB
10/15/15,95.959999,FB
10/16/15,97.540001,FB
10/19/15,98.470001,FB
10/20/15,97.0,FB
10/21/15,97.110001,FB
10/22/15,99.66999799999999,FB
10/23/15,102.190002,FB
10/26/15,103.769997,FB
10/27/15,103.699997,FB
10/28/15,104.199997,FB
10/29/15,104.879997,FB
10/30/15,101.970001,FB
11/2/15,103.309998,FB
11/3/15,102.58000200000001,FB
11/4/15,103.940002,FB
11/5/15,108.760002,FB
11/6/15,107.099998,FB
11/9/15,106.489998,FB
11/10/15,107.910004,FB
11/11/15,109.010002,FB
11/12/15,108.019997,FB
11/13/15,103.949997,FB
11/16/15,104.040001,FB
11/17/15,105.129997,FB
11/18/15,107.769997,FB
11/19/15,106.260002,FB
11/20/15,107.32,FB
11/23/15,106.949997,FB
11/24/15,105.739998,FB
11/25/15,105.410004,FB
11/27/15,105.449997,FB
11/30/15,104.239998,FB
12/1/15,107.120003,FB
12/2/15,106.07,FB
12/3/15,104.379997,FB
12/4/15,106.18,FB
12/7/15,105.610001,FB
12/8/15,106.489998,FB
12/9/15,104.599998,FB
12/10/15,105.41999799999999,FB
12/11/15,102.120003,FB
12/14/15,104.660004,FB
12/15/15,104.550003,FB
12/16/15,106.790001,FB
12/17/15,106.220001,FB
12/18/15,104.040001,FB
12/21/15,104.769997,FB
12/22/15,105.510002,FB
12/23/15,104.629997,FB
12/24/15,105.019997,FB
12/28/15,105.93,FB
12/29/15,107.260002,FB
12/30/15,106.220001,FB
12/31/15,104.660004,FB
1/4/16,102.220001,FB
1/5/16,102.730003,FB
1/6/16,102.970001,FB
1/7/16,97.91999799999999,FB
1/8/16,97.33000200000001,FB
1/11/16,97.510002,FB
1/12/16,99.370003,FB
1/13/16,95.440002,FB
1/14/16,98.370003,FB
1/15/16,94.970001,FB
1/19/16,95.260002,FB
1/20/16,94.349998,FB
1/21/16,94.160004,FB
1/22/16,97.940002,FB
1/25/16,97.010002,FB
1/26/16,97.339996,FB
1/27/16,94.449997,FB
1/28/16,109.110001,FB
1/29/16,112.209999,FB
2/1/16,115.089996,FB
2/2/16,114.610001,FB
2/3/16,112.690002,FB
2/4/16,110.489998,FB
2/5/16,104.07,FB
2/8/16,99.75,FB
2/9/16,99.540001,FB
2/10/16,101.0,FB
2/11/16,101.910004,FB
2/12/16,102.010002,FB
2/16/16,101.610001,FB
2/17/16,105.199997,FB
2/18/16,103.470001,FB
2/19/16,104.57,FB
2/22/16,107.160004,FB
2/23/16,105.459999,FB
2/24/16,106.879997,FB
2/25/16,108.07,FB
2/26/16,107.91999799999999,FB
2/29/16,106.91999799999999,FB
3/1/16,109.82,FB
3/2/16,109.949997,FB
3/3/16,109.58000200000001,FB
3/4/16,108.389999,FB
3/7/16,105.730003,FB
3/8/16,105.93,FB
3/9/16,107.510002,FB
3/10/16,107.32,FB
3/11/16,109.410004,FB
3/14/16,109.889999,FB
3/15/16,110.66999799999999,FB
3/16/16,112.18,FB
3/17/16,111.019997,FB
3/18/16,111.449997,FB
3/21/16,111.849998,FB
3/22/16,112.25,FB
3/23/16,112.540001,FB
3/24/16,113.050003,FB
3/28/16,113.690002,FB
3/29/16,116.139999,FB
3/30/16,114.699997,FB
3/31/16,114.099998,FB
4/1/16,116.059998,FB
4/4/16,112.550003,FB
4/5/16,112.220001,FB
4/6/16,113.709999,FB
4/7/16,113.639999,FB
4/8/16,110.629997,FB
4/11/16,108.989998,FB
4/12/16,110.610001,FB
4/13/16,110.510002,FB
4/14/16,110.839996,FB
4/15/16,109.639999,FB
4/18/16,110.449997,FB
4/19/16,112.290001,FB
4/20/16,112.41999799999999,FB
4/21/16,113.440002,FB
4/22/16,110.559998,FB
4/25/16,110.099998,FB
4/26/16,108.760002,FB
4/27/16,108.889999,FB
4/28/16,116.730003,FB
4/29/16,117.58000200000001,FB
5/2/16,118.57,FB
5/3/16,117.43,FB
5/4/16,118.059998,FB
5/5/16,117.809998,FB
5/6/16,119.489998,FB
5/9/16,119.239998,FB
5/10/16,120.5,FB
5/11/16,119.519997,FB
5/12/16,120.279999,FB
5/13/16,119.809998,FB
5/16/16,118.66999799999999,FB
5/17/16,117.349998,FB
5/18/16,117.650002,FB
5/19/16,116.809998,FB
5/20/16,117.349998,FB
5/23/16,115.970001,FB
5/24/16,117.699997,FB
5/25/16,117.889999,FB
5/26/16,119.470001,FB
5/27/16,119.379997,FB
5/31/16,118.809998,FB
6/1/16,118.779999,FB
6/2/16,118.93,FB
6/3/16,118.470001,FB
6/6/16,118.790001,FB
6/7/16,117.760002,FB
6/8/16,118.389999,FB
6/9/16,118.559998,FB
6/10/16,116.620003,FB
6/13/16,113.949997,FB
6/14/16,114.940002,FB
6/15/16,114.599998,FB
6/16/16,114.389999,FB
6/17/16,113.019997,FB
6/20/16,113.370003,FB
6/21/16,114.379997,FB
6/22/16,113.910004,FB
6/23/16,115.08000200000001,FB
6/24/16,112.08000200000001,FB
6/27/16,108.970001,FB
6/28/16,112.699997,FB
6/29/16,114.160004,FB
6/30/16,114.279999,FB
7/1/16,114.190002,FB
7/5/16,114.199997,FB
7/6/16,116.699997,FB
7/7/16,115.849998,FB
7/8/16,117.239998,FB
7/11/16,117.870003,FB
7/12/16,117.93,FB
7/13/16,116.779999,FB
7/14/16,117.290001,FB
7/15/16,116.860001,FB
7/18/16,119.370003,FB
7/19/16,120.610001,FB
7/20/16,121.91999799999999,FB
7/21/16,120.610001,FB
7/22/16,121.0,FB
7/25/16,121.629997,FB
7/26/16,121.220001,FB
7/27/16,123.339996,FB
7/28/16,125.0,FB
7/29/16,123.940002,FB
8/1/16,124.309998,FB
8/2/16,123.089996,FB
8/3/16,122.510002,FB
